end,parent,service,meter,start,key,unit,quantity
2014-03-01T00:00:00,8210001,Electricity,092167280,2014-02-01T00:00:00,1,kwh,62.0
2014-01-01T00:00:00,8210002,Electricity,092167280,2013-11-30T00:00:00,1,kwh,75.0
2013-03-01T00:00:00,8210003,Electricity,0280027751,2013-01-31T00:00:00,1,kwh,1169.0
2012-11-01T00:00:00,8220001,Electricity,092282548,2012-09-30T00:00:00,1,kwh,287.0
2012-05-01T00:00:00,8220002,Electricity,028027751,2012-04-01T00:00:00,1,kwh,907.0
2012-05-01T00:00:00,8230001,Electricity,092167280,2012-04-01T00:00:00,1,kwh,165.0
,8240001,Trash,26042040,2010-04-26T00:00:00,1,,0.0
,8240001,Trash,31636719A,2010-04-26T00:00:00,2,,0.0
2015-01-24T00:00:00,8240002,Electricity,25583,2014-12-24T00:00:00,1,kwh,0.0
2013-12-11T00:00:00,8250001,Electricity,177755,2013-11-11T00:00:00,1,kwh,775.0
2013-12-11T00:00:00,8250001,Electricity,177755,2013-11-11T00:00:00,2,kw,0.0
2013-12-16T00:00:00,8250001,Electricity,,2013-11-14T00:00:00,3,kwh,87.0
2012-10-12T00:00:00,8260001,Electricity,300455,2012-09-13T00:00:00,1,kwh,3480.0
2012-10-12T00:00:00,8260001,Electricity,300455,2012-09-13T00:00:00,2,kw,68.0
2012-10-16T00:00:00,8260001,Electricity,,2012-09-17T00:00:00,3,kwh,72.0
2014-09-22T00:00:00,8260002,Electricity,51072,2014-08-24T00:00:00,1,kwh,58.0
2013-05-24T00:00:00,8260003,Electricity,104409,2013-04-23T00:00:00,1,kwh,4800.0
2012-09-23T00:00:00,8260004,Electricity,51072,2012-08-24T00:00:00,1,kwh,46.0
2014-09-09T00:00:00,8260005,Electricity,2819661,2014-08-09T00:00:00,1,kwh,7920.0
2014-09-09T00:00:00,8260005,Electricity,2819661,2014-08-09T00:00:00,2,kw,67.0
2014-09-09T00:00:00,8260005,Natural Gas,614366,2014-08-10T00:00:00,3,therm,26.0
2015-01-24T00:00:00,8260006,Electricity,3565913,2014-12-23T00:00:00,1,kwh,22400.0
2015-01-24T00:00:00,8260006,Electricity,3565913,2014-12-23T00:00:00,2,kw,62.0
2015-01-24T00:00:00,8260006,Natural Gas,20293093,2014-12-23T00:00:00,3,therm,1158.0
2015-01-24T00:00:00,8260006,Natural Gas,20468720,2014-12-23T00:00:00,4,therm,2706.0
2012-12-20T00:00:00,8260007,Electricity,88642678,2012-11-19T00:00:00,1,kwh,22.0
2012-11-19T00:00:00,8260008,Natural Gas,682469,2012-10-21T00:00:00,1,therm,382.0
2012-07-23T00:00:00,8260009,Natural Gas,682469,2012-06-21T00:00:00,1,therm,57.0
2015-01-10T00:00:00,8260010,Electricity,3605851,2014-12-08T00:00:00,1,kwh,17280.0
2015-01-10T00:00:00,8260010,Electricity,3605851,2014-12-08T00:00:00,2,kw,65.0
2014-11-05T00:00:00,8260011,Electricity,97352019,2014-10-07T00:00:00,1,kwh,619.0
2014-11-05T00:00:00,8260011,Electricity,97352019,2014-10-07T00:00:00,2,kw,0.0
2014-08-07T00:00:00,8260012,Electricity,95507854,2014-07-09T00:00:00,1,kwh,377.0
2014-08-07T00:00:00,8260012,Electricity,95507854,2014-07-09T00:00:00,2,kw,0.0
2013-05-08T00:00:00,8260013,Electricity,95507854,2013-04-09T00:00:00,1,kwh,168.0
2013-05-08T00:00:00,8260013,Electricity,95507854,2013-04-09T00:00:00,2,kw,0.0
2014-08-23T00:00:00,8270001,Electricity,3625839,2014-07-23T00:00:00,1,kwh,8480.0
2014-08-23T00:00:00,8270001,Electricity,3625839,2014-07-23T00:00:00,2,kw,26.0
2013-05-22T00:00:00,8270002,Electricity,3625839,2013-04-23T00:00:00,1,kwh,5369.0
2013-05-22T00:00:00,8270002,Electricity,3625839,2013-04-23T00:00:00,2,kw,21.0
2014-12-08T00:00:00,8270003,Electricity,3605851,2014-11-05T00:00:00,1,kwh,16800.0
2014-12-08T00:00:00,8270003,Electricity,3605851,2014-11-05T00:00:00,2,kw,62.0
2014-10-07T00:00:00,8270004,Electricity,97352019,2014-09-08T00:00:00,1,kwh,615.0
2014-10-07T00:00:00,8270004,Electricity,97352019,2014-09-08T00:00:00,2,kw,0.0
2014-10-07T00:00:00,8270004,Electricity,97352019,2014-09-08T00:00:00,3,kw,0.0
2014-07-09T00:00:00,8270005,Electricity,95507854,2014-06-09T00:00:00,1,kwh,163.0
2014-07-09T00:00:00,8270005,Electricity,95507854,2014-06-09T00:00:00,2,kw,0.0
2014-01-25T00:00:00,8280001,Electricity,3625839,2013-12-21T00:00:00,1,kwh,9240.0
2014-01-25T00:00:00,8280001,Electricity,3625839,2013-12-21T00:00:00,2,kw,28.0
2013-03-10T00:00:00,8290001,Electricity,95507854,2013-02-07T00:00:00,1,kwh,169.0
2013-03-10T00:00:00,8290001,Electricity,95507854,2013-02-07T00:00:00,2,kw,0.0
2015-01-22T00:00:00,8290002,Natural Gas,448033,2014-12-21T00:00:00,1,therm,801.0
2015-01-22T00:00:00,8290002,Natural Gas,992980,2014-12-21T00:00:00,2,therm,487.0
2015-01-22T00:00:00,8290002,Electricity,49520268,2014-12-21T00:00:00,3,kwh,2559.0
2015-01-22T00:00:00,8290002,Electricity,98039604,2014-12-21T00:00:00,4,kwh,2011.0
2015-01-22T00:00:00,8290002,Natural Gas,497267,2014-12-21T00:00:00,5,therm,639.0
2015-01-24T00:00:00,8290002,Electricity,3470041,2014-12-20T00:00:00,6,kwh,1699.0
2015-01-24T00:00:00,8290002,Electricity,3470041,2014-12-20T00:00:00,7,kw,4.0
2014-07-22T00:00:00,8290003,Natural Gas,448033,2014-06-22T00:00:00,1,therm,9.0
2014-07-22T00:00:00,8290003,Natural Gas,992980,2014-06-22T00:00:00,2,therm,0.0
2014-07-22T00:00:00,8290003,Electricity,49520268,2014-06-22T00:00:00,3,kwh,2386.0
2014-07-22T00:00:00,8290003,Electricity,98039604,2014-06-22T00:00:00,4,kwh,2241.0
2014-07-22T00:00:00,8290003,Natural Gas,497267,2014-06-22T00:00:00,5,therm,1.0
2014-07-22T00:00:00,8290003,Electricity,3470041,2014-06-22T00:00:00,6,kwh,643.0
2014-07-22T00:00:00,8290003,Electricity,3470041,2014-06-22T00:00:00,7,kw,2.0
2012-07-22T00:00:00,8290004,Natural Gas,448033,2012-06-20T00:00:00,1,therm,6.0
2012-07-22T00:00:00,8290004,Natural Gas,992980,2012-06-20T00:00:00,2,therm,0.0
2012-07-22T00:00:00,8290004,Electricity,49520268+90347176,2012-06-20T00:00:00,3,kwh,2655.0
2012-07-22T00:00:00,8290004,Electricity,98039604,2012-06-20T00:00:00,4,kwh,4853.0
2012-07-22T00:00:00,8290004,Natural Gas,497267,2012-06-20T00:00:00,5,therm,3.0
2012-07-22T00:00:00,8290004,Electricity,3470041,2012-06-20T00:00:00,6,kwh,259.0
2012-07-22T00:00:00,8290004,Electricity,3470041,2012-06-20T00:00:00,7,kw,2.0
2014-11-01T00:00:00,8290005,Electricity,8204,2014-10-01T00:00:00,1,kwh,2.0
2013-02-01T00:00:00,8290006,Electricity,4557,2013-01-01T00:00:00,1,kwh,1240.0
2015-01-14T00:00:00,8290007,Water,,2014-12-17T00:00:00,1,gallon,0.0
2014-11-13T00:00:00,8290008,Water,,2014-10-14T00:00:00,1,gallon,1.0
2014-09-16T00:00:00,8290009,Water,,2014-08-15T00:00:00,1,gallon,1.0
2015-01-07T00:00:00,8290010,Water,,2014-10-08T00:00:00,1,gallon,19.0
2013-02-25T00:00:00,8290011,Electricity,111107,2013-01-25T00:00:00,1,kwh,0.0
2012-12-08T00:00:00,8300001,Electricity,3626054,2012-11-05T00:00:00,1,kwh,2042.0
2012-12-08T00:00:00,8300001,Electricity,3626054,2012-11-05T00:00:00,2,kw,10.0
2012-11-05T00:00:00,8300002,Electricity,95507854,2012-10-07T00:00:00,1,kwh,72.0
2012-11-05T00:00:00,8300002,Electricity,95507854,2012-10-07T00:00:00,2,kw,0.0
2012-07-09T00:00:00,8300003,Electricity,97352019,2012-06-07T00:00:00,1,kwh,454.0
2012-07-09T00:00:00,8300003,Electricity,97352019,2012-06-07T00:00:00,2,kw,0.0
2012-08-20T00:00:00,8300004,Natural Gas,448033,2012-07-22T00:00:00,1,therm,6.0
2012-08-20T00:00:00,8300004,Natural Gas,992980,2012-07-22T00:00:00,2,therm,0.0
2012-08-20T00:00:00,8300004,Electricity,49520268+90347176,2012-07-22T00:00:00,3,kwh,2861.0
2012-08-20T00:00:00,8300004,Electricity,98039604,2012-07-22T00:00:00,4,kwh,3166.0
2012-08-20T00:00:00,8300004,Natural Gas,497267,2012-07-22T00:00:00,5,therm,3.0
2012-08-20T00:00:00,8300004,Electricity,3470041,2012-07-22T00:00:00,6,kwh,212.0
2012-08-20T00:00:00,8300004,Electricity,3470041,2012-07-22T00:00:00,7,kw,1.0
2012-12-18T00:00:00,8300005,Electricity,900128,2012-11-18T00:00:00,1,kwh,160.0
2014-07-01T00:00:00,8300006,Electricity,8204,2014-06-01T00:00:00,1,kwh,3.0
2014-09-30T00:00:00,8300007,Water,,2014-09-02T00:00:00,1,gallon,12.0
2014-12-24T00:00:00,8300008,Water,,2014-09-26T00:00:00,1,gallon,19.0
2012-11-27T00:00:00,8300009,Electricity,112739,2012-10-25T00:00:00,1,kwh,294.0
2012-10-25T00:00:00,8300010,Electricity,112978,2012-09-25T00:00:00,1,kwh,128.0
2015-01-19T00:00:00,8300011,Electricity,111107,2014-12-19T00:00:00,1,kwh,150.0
2014-08-21T00:00:00,8300012,Electricity,111107,2014-07-23T00:00:00,1,kwh,1.0
2012-11-12T00:00:00,8310001,Electricity,14042180,2012-10-14T00:00:00,1,kwh,85500.0
2012-11-12T00:00:00,8310001,Electricity,14042180,2012-10-14T00:00:00,2,kw,231.0
2014-08-20T00:00:00,8310002,Natural Gas,448033,2014-07-22T00:00:00,1,therm,9.0
2014-08-20T00:00:00,8310002,Natural Gas,992980,2014-07-22T00:00:00,2,therm,0.0
2014-08-20T00:00:00,8310002,Electricity,49520268,2014-07-22T00:00:00,3,kwh,3070.0
2014-08-20T00:00:00,8310002,Electricity,98039604,2014-07-22T00:00:00,4,kwh,2719.0
2014-08-20T00:00:00,8310002,Natural Gas,497267,2014-07-22T00:00:00,5,therm,1.0
2014-08-20T00:00:00,8310002,Electricity,3470041,2014-07-22T00:00:00,6,kwh,51.0
2014-08-20T00:00:00,8310002,Electricity,3470041,2014-07-22T00:00:00,7,kw,1.0
2012-06-20T00:00:00,8310003,Natural Gas,448033,2012-05-21T00:00:00,1,therm,7.0
2012-06-20T00:00:00,8310003,Natural Gas,992980,2012-05-21T00:00:00,2,therm,1.0
2012-06-20T00:00:00,8310003,Electricity,49520268+90347176,2012-05-21T00:00:00,3,kwh,1119.0
2012-06-20T00:00:00,8310003,Electricity,98039604,2012-05-21T00:00:00,4,kwh,2155.0
2012-06-20T00:00:00,8310003,Natural Gas,497267,2012-05-21T00:00:00,5,therm,9.0
2012-06-20T00:00:00,8310003,Electricity,3470041,2012-05-21T00:00:00,6,kwh,264.0
2012-06-20T00:00:00,8310003,Electricity,3470041,2012-05-21T00:00:00,7,kw,0.67
2012-06-20T00:00:00,8310003,Electricity,3470041,2012-05-21T00:00:00,8,kw,0.33
2012-06-01T00:00:00,8310004,Electricity,4557,2012-05-01T00:00:00,1,kwh,1080.0
2014-10-08T00:00:00,8310005,Water,,2014-07-03T00:00:00,1,gallon,14.0
2014-02-21T00:00:00,8310006,Electricity,112978,2014-01-27T00:00:00,1,kwh,19.0
2014-12-31T00:00:00,8320001,Water,,2014-12-01T00:00:00,1,gallon,9200.0
,8320002,Trash,,2013-06-06T00:00:00,1,yard,9.0
,8320003,Trash,,2013-01-03T00:00:00,1,yard,1.0
,8320004,Trash,,2012-07-11T00:00:00,1,yard,2.0
,8320005,Trash,,2012-08-01T00:00:00,1,galllon,96.0
,8320006,Trash,,2012-07-01T00:00:00,1,galllon,96.0
2012-09-30T00:00:00,8320007,Trash,Picnic Area,2012-09-01T00:00:00,1,yd,4.0
2012-05-31T00:00:00,8320008,Trash,,2012-05-01T00:00:00,1,yd,2.0
2013-01-07T00:00:00,8320009,Electricity,,2012-12-05T00:00:00,1,kwh,1220.0
2012-10-31T00:00:00,8330001,Water,,2012-10-01T00:00:00,1,gallon,4900.0
2012-05-31T00:00:00,8330002,Water,,2012-05-01T00:00:00,1,gallon,5600.0
,8330003,Trash,,2012-01-31T00:00:00,1,yard,1.0
,8330004,Trash,,2014-09-01T00:00:00,1,yard,2.0
,8330005,Trash,,2014-02-01T00:00:00,1,galllon,96.0
,8330006,Trash,,2014-01-01T00:00:00,1,galllon,96.0
2012-09-30T00:00:00,8330007,Trash,Parking Lot,2012-09-01T00:00:00,1,yd,2.0
2014-09-10T00:00:00,8330008,Electricity,,2014-08-11T00:00:00,1,kwh,4716.0
,8340001,Oil,,2013-04-26T00:00:00,1,gallon,1126.8
,8340002,Oil,,2012-12-24T00:00:00,1,gallon,1516.5
,8340003,Oil,,2011-12-28T00:00:00,1,gallon,62.4
,8340004,Oil,,2014-08-29T00:00:00,1,gallon,560.5
,8340005,Oil,,2013-02-04T00:00:00,1,gallon,1450.0
,8340006,Trash,,2014-09-01T00:00:00,1,yard,1.5
2014-11-30T00:00:00,8340006,Trash,,2014-09-01T00:00:00,2,yard,4.5
,8350001,Oil,,2013-03-15T00:00:00,1,gallon,1224.6
,8350002,Oil,,2013-02-01T00:00:00,1,gallon,95.2
,8360001,Trash,,2014-07-15T00:00:00,1,yard,1.5
2012-08-31T00:00:00,8370001,Trash,,2012-08-01T00:00:00,1,yard,27.75
2013-06-01T00:00:00,8370002,Electricity,30891,2013-05-01T00:00:00,1,kwh,24600.0
2013-06-01T00:00:00,8370002,Electricity,30891,2013-05-01T00:00:00,2,kw,96.0
,8370003,Oil,,2012-08-31T00:00:00,1,gallon,127.0
2014-09-30T00:00:00,8370004,Trash,,2014-09-01T00:00:00,1,yard,2.0
2013-04-10T00:00:00,8380001,Water,,2013-03-10T00:00:00,1,gallon,0.0
2012-09-01T00:00:00,8380002,Electricity,30891,2012-07-26T00:00:00,1,kwh,31680.0
2012-09-01T00:00:00,8380002,Electricity,30891,2012-07-26T00:00:00,2,kw,96.0
2013-03-04T00:00:00,9000001,Natural Gas,M19941048585,2013-02-01T00:00:00,1,therm,287.0
2014-04-30T00:00:00,9000002,Trash,,2014-04-01T00:00:00,1,yd,2.0
2014-04-30T00:00:00,9000002,Trash,,2014-04-01T00:00:00,2,yd,4.0
2013-09-30T00:00:00,9000003,Trash,,2013-09-01T00:00:00,1,yd,2.0
2014-05-01T00:00:00,9010001,Natural Gas,M19700301165,2014-04-02T00:00:00,1,therm,687.0
2014-05-10T00:00:00,9020001,Electricity,3605851,2014-04-09T00:00:00,1,kwh,18960.0
2014-05-10T00:00:00,9020001,Electricity,3605851,2014-04-09T00:00:00,2,kw,65.0
2014-05-31T00:00:00,9020002,Trash,,2014-05-01T00:00:00,1,yd,1.5
2014-10-31T00:00:00,9030001,Trash,,2014-10-01T00:00:00,1,,2.0
2014-10-31T00:00:00,9030001,Trash,,2014-10-01T00:00:00,2,yd,2.0
2013-09-30T00:00:00,9040001,Trash,,2013-09-01T00:00:00,1,,2.0
2013-09-30T00:00:00,9040001,Trash,,2013-09-01T00:00:00,2,yd,2.0
2014-09-30T00:00:00,9040002,Trash,Loading Dock,2014-09-01T00:00:00,1,yd,2.0
2014-09-30T00:00:00,9040002,Trash,Loading Dock,2014-09-01T00:00:00,2,,2.0
2013-02-28T00:00:00,9040003,Trash,,2013-02-01T00:00:00,1,,2.0
2013-02-28T00:00:00,9040003,Trash,,2013-02-01T00:00:00,2,yd,2.0
2011-11-30T00:00:00,9050001,Trash,,2011-11-01T00:00:00,1,yd,2.0
2012-01-04T00:00:00,9050002,Natural Gas,M19900844585,2011-12-05T00:00:00,1,therm,2729.0
2014-10-01T00:00:00,9060001,Natural Gas,M19900844585,2014-09-02T00:00:00,1,therm,32.0
2014-04-02T00:00:00,9060002,Natural Gas,M19690733846,2014-03-04T00:00:00,1,therm,1985.0
2014-04-02T00:00:00,9060002,Natural Gas,M20071447933,2014-03-04T00:00:00,2,therm,572.0
2013-04-02T00:00:00,9060003,Natural Gas,M19900844585,2013-03-04T00:00:00,1,therm,2264.0
2012-08-02T00:00:00,9060004,Natural Gas,M19900844585,2012-07-02T00:00:00,1,therm,0.0
2012-05-01T00:00:00,9060005,Natural Gas,M19690733846,2012-04-02T00:00:00,1,therm,604.0
2012-05-01T00:00:00,9060005,Natural Gas,M20071447933,2012-04-02T00:00:00,2,therm,1.0
2014-10-06T00:00:00,9070001,Natural Gas,M19951093649,2014-09-05T00:00:00,1,therm,0.0
2014-01-07T00:00:00,9070002,Natural Gas,M19951093649,2013-12-05T00:00:00,1,therm,760.0
2013-03-06T00:00:00,9070003,Natural Gas,M19951078119,2013-02-05T00:00:00,1,therm,97.0
2012-08-06T00:00:00,9070004,Natural Gas,M19951093649,2012-07-06T00:00:00,1,therm,0.0
2014-10-17T00:00:00,9070005,Natural Gas,M20101505909,2014-09-08T00:00:00,1,therm,41.0
2014-07-01T00:00:00,9070006,Natural Gas,M19941048585,2014-06-02T00:00:00,1,therm,11.0
2014-02-05T00:00:00,9080001,Natural Gas,M19951093649,2014-01-07T00:00:00,1,therm,623.0
2012-12-20T00:00:00,9080002,Natural Gas,M20101505909,2012-11-20T00:00:00,1,therm,161.0
2013-02-01T00:00:00,9090001,Natural Gas,M19700301165,2013-01-03T00:00:00,1,therm,961.0
2015-01-16T00:00:00,9090002,Electricity,300455,2014-12-15T00:00:00,1,kwh,22600.0
2013-05-17T00:00:00,9090002,Electricity,300455,2013-04-17T00:00:00,2,kw,72.0
2013-05-17T00:00:00,9090002,Electricity,,2013-04-17T00:00:00,3,kwh,83.0
2012-12-03T00:00:00,9100001,Natural Gas,M19941048585,2012-10-31T00:00:00,1,therm,628.0
2012-05-31T00:00:00,9100002,Natural Gas,M19941048585,2012-05-01T00:00:00,1,therm,62.0
2012-04-02T00:00:00,9100003,Natural Gas,M19700301165,2012-03-05T00:00:00,1,therm,1027.0
2014-08-01T00:00:00,9100004,Electricity,092282548,2014-07-01T00:00:00,1,kwh,0.0
2013-03-31T00:00:00,9100005,Electricity,092167280,2013-03-01T00:00:00,1,kwh,174.0
2012-07-01T00:00:00,9100006,Electricity,028027751,2012-06-02T00:00:00,1,kwh,1637.0
2015-01-24T00:00:00,9100007,Electricity,,2014-12-24T00:00:00,1,kwh,38.0
2015-01-01T00:00:00,9110001,Electricity,0999400281,2014-12-04T00:00:00,1,kwh,9360.0
2015-01-01T00:00:00,9110001,Electricity,0999400281,2014-12-04T00:00:00,2,kw,32.24
2014-10-01T00:00:00,9110002,Electricity,010003082,2014-08-31T00:00:00,1,kwh,10960.0
2014-10-01T00:00:00,9110002,e,010003082,2014-08-31T00:00:00,2,kw,47.72
2014-07-01T00:00:00,9110003,Electricity,028027751,2014-05-31T00:00:00,1,kwh,1586.0
2014-07-01T00:00:00,9110004,Electricity,010003082,2014-06-01T00:00:00,1,kwh,11080.0
2014-07-01T00:00:00,9110004,Electricity,010003082,2014-06-01T00:00:00,2,kw,45.6
2012-08-01T00:00:00,9110005,Electricity,092282548,2012-07-01T00:00:00,1,kwh,532.0
,9110006,Trash,,2013-01-18T00:00:00,1,,0.0
2014-02-01T00:00:00,9120001,Electricity,028027751,2014-01-01T00:00:00,1,kwh,1494.0
2013-03-31T00:00:00,9120002,Electricity,010003082,2013-02-28T00:00:00,1,kwh,7880.0
2013-03-31T00:00:00,9120002,Electricity,010003082,2013-02-28T00:00:00,2,kw,31.12
2012-10-31T00:00:00,9120003,Electricity,010003082,2012-10-01T00:00:00,1,kwh,10760.0
2012-10-31T00:00:00,9120003,Electricity,010003082,2012-10-01T00:00:00,2,kw,38.96
2012-08-31T00:00:00,9120004,Electricity,092167280,2012-08-01T00:00:00,1,kwh,143.0
2012-08-01T00:00:00,9120005,Electricity,010003082,2012-07-01T00:00:00,1,kwh,16680.0
2012-08-01T00:00:00,9120005,Electricity,010003082,2012-07-01T00:00:00,2,kw,57.6
2015-01-11T00:00:00,9130001,Electricity,300455,2014-12-11T00:00:00,1,kwh,22600.0
2015-01-11T00:00:00,9130001,Electricity,300455,2014-12-11T00:00:00,2,kw,72.0
2015-01-16T00:00:00,9130001,Electricity,,2014-12-15T00:00:00,3,kwh,83.0
2013-03-13T00:00:00,9130002,Electricity,177755,2013-02-12T00:00:00,1,kwh,517.0
2013-03-13T00:00:00,9130002,Electricity,177755,2013-02-12T00:00:00,2,kw,0.0
2013-03-18T00:00:00,9130002,Electricity,,2013-02-15T00:00:00,3,kwh,66.0
2013-03-12T00:00:00,9130003,Electricity,300455,2013-02-11T00:00:00,1,kwh,14760.0
2013-03-12T00:00:00,9130003,Electricity,300455,2013-02-11T00:00:00,2,kw,79.0
2013-03-18T00:00:00,9130003,Electricity,,2013-02-15T00:00:00,3,kwh,66.0
2014-01-13T00:00:00,9140001,Electricity,300455,2013-12-12T00:00:00,1,kwh,22640.0
2014-01-13T00:00:00,9140001,Electricity,300455,2013-12-12T00:00:00,2,kw,65.0
2014-01-17T00:00:00,9140001,Electricity,,2013-12-16T00:00:00,3,kwh,83.0
2013-11-11T00:00:00,9140002,Electricity,177755,2013-10-12T00:00:00,1,kwh,705.0
2013-11-11T00:00:00,9140002,Electricity,177755,2013-10-12T00:00:00,2,kw,0.0
2013-11-14T00:00:00,9140002,Electricity,,2013-10-16T00:00:00,3,kwh,78.0
2012-11-12T00:00:00,9150001,Electricity,177755,2012-10-12T00:00:00,1,kwh,294.0
2012-11-12T00:00:00,9150001,Electricity,177755,2012-10-12T00:00:00,2,kw,0.0
2012-11-15T00:00:00,9150001,Electricity,,2012-10-16T00:00:00,3,kwh,78.0
2012-07-13T00:00:00,9150002,Electricity,177755,2012-06-11T00:00:00,1,kwh,789.0
2012-07-13T00:00:00,9150002,Electricity,177755,2012-06-11T00:00:00,2,kw,0.0
2012-07-17T00:00:00,9150002,Electricity,,2012-06-15T00:00:00,3,kwh,45.0
2012-07-13T00:00:00,9150003,Electricity,300455,2012-06-11T00:00:00,1,kwh,4800.0
2012-07-13T00:00:00,9150003,Electricity,300455,2012-06-11T00:00:00,2,kw,64.0
2012-07-17T00:00:00,9150003,Electricity,,2012-06-15T00:00:00,3,kwh,45.0
2014-06-24T00:00:00,9160001,Electricity,25583,2014-05-24T00:00:00,1,kwh,19.0
2014-02-23T00:00:00,9160002,Electricity,25583,2014-01-23T00:00:00,1,kwh,0.0
2014-01-23T00:00:00,9170001,Electricity,25583,2013-12-23T00:00:00,1,kwh,0.0
2014-01-23T00:00:00,9170002,Electricity,51072,2013-12-23T00:00:00,1,kwh,48.0
2012-11-26T00:00:00,9170003,Electricity,104409,2012-10-24T00:00:00,1,kwh,6000.0
2012-08-23T00:00:00,9170004,Electricity,104409,2012-07-24T00:00:00,1,kwh,5600.0
2013-06-10T00:00:00,9170005,Electricity,2819661,2013-05-11T00:00:00,1,kwh,6240.0
2013-06-10T00:00:00,9170005,Electricity,2819661,2013-05-11T00:00:00,2,kw,15.67
2013-06-10T00:00:00,9170005,Natural Gas,614366,2013-05-11T00:00:00,3,therm,433.0
2013-06-10T00:00:00,9170005,Electricity,2819661,2013-05-11T00:00:00,4,kw,31.33
2012-09-08T00:00:00,9170006,Electricity,2819661,2012-08-08T00:00:00,1,kwh,12720.0
2012-09-08T00:00:00,9170006,Electricity,2819661,2012-08-08T00:00:00,2,kw,74.02
2012-09-09T00:00:00,9170006,Natural Gas,614366,2012-08-08T00:00:00,3,therm,32.0
2013-12-21T00:00:00,9170007,Electricity,3565913,2013-11-19T00:00:00,1,kwh,25760.0
2013-12-21T00:00:00,9170007,Electricity,3565913,2013-11-19T00:00:00,2,kw,69.0
2013-12-22T00:00:00,9170007,Natural Gas,20293093,2013-11-19T00:00:00,3,therm,4084.0
2012-09-22T00:00:00,9170008,Electricity,3565913,2012-08-21T00:00:00,1,kwh,15040.0
2012-09-22T00:00:00,9170008,Electricity,3565913,2012-08-21T00:00:00,2,kw,46.0
2012-09-20T00:00:00,9170008,Natural Gas,20293093,2012-08-21T00:00:00,3,therm,102.0
2014-12-23T00:00:00,9170009,Electricity,3625839,2014-11-19T00:00:00,1,kw,9960.0
2014-12-23T00:00:00,9170009,Electricity,3625839,2014-11-19T00:00:00,2,kw,26.0
2012-12-22T00:00:00,9170010,Electricity,3625839,2012-11-19T00:00:00,1,kwh,9360.0
2012-12-22T00:00:00,9170010,Electricity,3625839,2012-11-19T00:00:00,2,kw,28.0
2012-11-19T00:00:00,9170011,Electricity,88642678,2012-10-21T00:00:00,1,kwh,21.0
2014-07-09T00:00:00,9170012,Electricity,3605851,2014-06-09T00:00:00,1,kwh,27120.0
2014-07-09T00:00:00,9170012,Electricity,3605851,2014-06-09T00:00:00,2,kw,98.0
2012-06-25T00:00:00,9180001,Electricity,104409,2012-05-23T00:00:00,1,kwh,6800.0
2013-01-12T00:00:00,9180002,Electricity,2819661,2012-12-08T00:00:00,1,kwh,12480.0
2013-01-12T00:00:00,9180002,Electricity,2819661,2012-12-08T00:00:00,2,kw,47.0
2013-01-10T00:00:00,9180002,Natural Gas,614366,2012-12-09T00:00:00,3,therm,4612.0
2014-09-22T00:00:00,9180004,Natural Gas,682469,2014-08-21T00:00:00,1,therm,55.0
2012-08-20T00:00:00,9180005,Electricity,88642678,2012-08-21T00:00:00,1,kwh,19.0
2014-02-09T00:00:00,9180006,Electricity,95507854,2014-01-09T00:00:00,1,kwh,628.0
2014-02-09T00:00:00,9180006,Electricity,95507854,2014-01-09T00:00:00,2,kw,0.0
2013-03-24T00:00:00,9190001,Electricity,88642678,2013-02-21T00:00:00,1,kwh,32.0
2012-10-21T00:00:00,9190002,Natural Gas,898494,2012-09-20T00:00:00,1,therm,33.0
2012-07-23T00:00:00,9190003,Electricity,88642678,2012-06-21T00:00:00,1,kwh,18.0
2013-04-13T00:00:00,9190004,Electricity,3434444,2013-03-13T00:00:00,1,kwh,5100.0
2013-04-13T00:00:00,9190004,Electricity,3434444,2013-03-13T00:00:00,2,kw,30.0
2013-02-09T00:00:00,9200001,Electricity,3605851,2013-01-09T00:00:00,1,kwh,18240.0
2013-02-09T00:00:00,9200001,Electricity,3605851,2013-01-09T00:00:00,2,kw,64.0
2012-12-06T00:00:00,9200002,Electricity,95507854,2012-11-05T00:00:00,1,kwh,337.0
2012-12-06T00:00:00,9200002,Electricity,95507854,2012-11-05T00:00:00,2,kw,0.0
2015-01-18T00:00:00,9200003,Electricity,14042180,2014-12-15T00:00:00,1,kwh,103800.0
2015-01-18T00:00:00,9200003,Electricity,14042180,2014-12-15T00:00:00,2,kwh,1875.0
2015-01-18T00:00:00,9200003,Electricity,14042180,2014-12-15T00:00:00,3,kw,225.0
2012-12-08T00:00:00,9210001,Electricity,3605851,2012-11-05T00:00:00,1,kwh,15120.0
2012-12-08T00:00:00,9210001,Electricity,3605851,2012-11-05T00:00:00,2,kw,64.0
2012-10-06T00:00:00,9210002,Electricity,3605851,2012-09-08T00:00:00,1,kwh,15600.0
